-158.09523809523807, -13.29611801242234
-127.6190476190477, -16.2281055900621
-158.09523809523807, -19.752639751552778
-142.85714285714312, -23.859937888198743
-51.42857142857156, -31.481987577639728
314.2857142857142, -148.25279503105588
573.333333333333, -32.59860248447205
558.0952380952381, -29.66521739130434
634.2857142857142, -19.093012422360232
893.3333333333335, 9.691614906832328
878.0952380952381, 15.55978260869567
939.0476190476188, 18.500155279503133
1000, 13.810093167701893
1091.4285714285716, 11.470652173913066
1259.0476190476188, 30.85559006211183
1350.4761904761904, 30.863975155279533
1304.7619047619046, 36.14239130434785
1396.1904761904761, 36.73773291925468
1685.7142857142853, 29.72080745341617
1960, 29.159006211180156
2066.666666666667, 32.69052795031058
2097.142857142857, 27.997670807453446
1944.7619047619046, 39.722826086956545
2051.4285714285716, 62.62391304347829
2356.190476190476, 38.586645962732945
2310.476190476191, 30.952018633540405
2432.3809523809523, 22.745807453416177
2539.0476190476184, 32.1468944099379
2828.5714285714284, 33.934316770186356
2752.3809523809523, 28.644720496894436
2874.2857142857138, 25.72111801242238
3148.5714285714284, 14.007142857142881
3270.47619047619, 11.670496894409979
3148.5714285714284, 6.376708074534179
3163.809523809524, 0.5085403726708364
3483.809523809524, -4.744720496894374
3438.0952380952385, -7.683695652173881
3438.0952380952385, -17.074999999999974
3819.0476190476193, -139.12701863354036
3849.523809523809, -146.16770186335407
4154.285714285714, -51.63975155279499
4291.428571428572, -15.822826086956496
4489.523809523809, 10.60838509316774
4565.714285714286, 8.854503105590098
4687.619047619048, 14.14829192546587
4702.857142857143, 18.84534161490687
4657.142857142858, 24.123757763975178
4718.0952380952385, 37.04239130434786
5251.428571428572, 34.743478260869594
5358.0952380952385, 42.38369565217394
